ra,dec,mag,mjd,class_star,sector
30.099366762677107,2.1042088439173052,22.21875,58375.36457299162,0.914062,SECTOR_ZERO_A
30.14716884575428,2.0487865107461665,22.063412,57221.774360825104,0.83752,SECTOR_ZERO_A
30.157995196027507,2.051616190469447,22.859375,58370.27045615483,0.973145,SECTOR_ZERO_A
30.1391109334568,2.06887209199376,22.537868,57472.05470327849,0.861982,SECTOR_ZERO_A
30.192667854001805,2.045983147083656,22.078125,56953.27461518161,0.877441,SECTOR_ZERO_A
30.199439589005507,2.05293193178904,22.671843,57063.7694801365,0.867963,SECTOR_ZERO_A
30.150101842838335,2.0804592780969635,22.003729,57400.49836412569,0.873543,SECTOR_ZERO_A
30.15139130089361,2.095886981228593,22.442049,57493.9656409072,0.832802,SECTOR_ZERO_A
30.146348911579626,2.111241888475708,24.125,58375.36457299162,0.868164,SECTOR_ZERO_A
30.19857085591747,2.0973687304562305,22.98104,57306.989604921255,0.846885,SECTOR_ZERO_A
30.223284592764287,1.9468111157435777,23.390625,57720.10672870511,0.926758,SECTOR_ZERO_A
30.233537915162447,1.9905125460731723,22.53992,57462.32887775197,0.868113,SECTOR_ZERO_A
30.22654307973348,1.9991520425347689,22.703125,56933.331274777185,0.8125,SECTOR_ZERO_A
30.22694791727811,1.9991517785438204,22.25,56933.331274777185,0.992188,SECTOR_ZERO_A
30.227935064480626,1.9991511331400236,22.171875,56933.331274777185,0.88623,SECTOR_ZERO_A
30.2317433180068,1.9991486207618632,22.453125,56933.331274777185,0.813965,SECTOR_ZERO_A
30.232370130325133,1.9991482038178017,23.234375,56933.331274777185,0.939453,SECTOR_ZERO_A
30.233101304677316,1.9991477162322693,22.328125,56933.331274777185,0.806641,SECTOR_ZERO_A
30.23841929945745,1.9991441304080697,22.28125,56933.331274777185,0.963379,SECTOR_ZERO_A
30.242817395605066,1.9991295325167504,22.3125,56933.331274777185,0.939941,SECTOR_ZERO_A
30.243587395985113,1.9991405792652988,22.484375,56933.331274777185,0.928223,SECTOR_ZERO_A
30.247399694970103,1.9991379179238364,22.609375,56933.331274777185,0.805664,SECTOR_ZERO_A
30.24829474615938,1.9991222849732149,22.234375,56933.331274777185,0.939453,SECTOR_ZERO_A
30.249469547080253,1.9991362075683408,22.28125,56933.331274777185,0.826172,SECTOR_ZERO_A
30.215203439854925,2.0581543469227137,22.852003,57265.49599161651,0.817963,SECTOR_ZERO_A
